3523;1944;st
inf;State;Cambodia;10;level3;The official religion is Theravada Buddhism. Capital: Phnom Penh##spn#fra#ger;Asia#Capital: Phnom Penh.
3368;2011
3363;2015
3358;2017
3353;2018
3347;2021
3343;2014
3341;2019
3338;2021
3336;2019
3343;2011
3351;2012
3361;2010
3366;2009
qst;coaEastTimor##level4#EastTimorFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;East Timor;10;level4;Timor derives from timur, the word for east in Indonesian and Malay. Capital: Dili##spn#fra#ger;Asia#Capital: Dili
3167;1890
3171;1894
3176;1893
3180;1896
3182;1891
3185;1885
3185;1882
3189;1882
3203;1879
3211;1872
3214;1867
3216;1861
3219;1866
3223;1869
3225;1866
3225;1862
3229;1868
3231;1866
3231;1860
3234;1857
3233;1852
3236;1853
3246;1839
3249;1833
3253;1839
3259;1842
3262;1847
3269;1851
3276;1853
3274;1857
3270;1857
3265;1859
3271;1864
3262;1867
3255;1866;st
3251;1865
3246;1864
3242;1865
3237;1866
3234;1872
3234;1877
3234;1879
3230;1881
3230;1886
3230;1888
3225;1889
3226;1893
3223;1897
3220;1898
3217;1898
3213;1901
3207;1899
3206;1897
3201;1896
3195;1899
3195;1903
3191;1904
3188;1903
3183;1903
3178;1906
3175;1904
3172;1901
3169;1898
3167;1896
3165;1892
3163;1890;sl
inf;UnDefRegion;EastIslandMalaysiaNU;10;notUsed;eng#nor#spn#fra#ger
3081;1843
3085;1845
3087;1850
3093;1852
3097;1860
3097;1868
3095;1874
3098;1882
3103;1891
3107;1898
3110;1906
3106;1904
3099;1902
3095;1897
3088;1894
3082;1889
3071;1883
3070;1877
3065;1869
3063;1861
3060;1857
3059;1843
3059;1840;st
3060;1837
3065;1839
3068;1844
3070;1852
3074;1848
3078;1848
3080;1847
3079;1841;sl
qst;coaMalaysia##level3#MalaysiaFlag.png#What county is represented by this flag?##spn#fra#ger##
inf;State;Malaysia;10;level2;The constitution declares Islam the state religion while protecting freedom of religion. Capital: Kuala Lumpur##spn#fra#ger;Oceania#Two similarly sized regions;;EastIslandMalaysiaNU
3117;1751;st
3127;1755
3126;1749
3131;1747
3135;1750
3142;1747
3142;1742
3145;1739
3138;1734
3141;1731
3136;1725
3133;1726
3131;1719
3125;1713
3120;1705
3117;1700
3100;1692
3103;1689
3103;1686
3109;1687
3113;1683
3111;1680
3110;1677
3108;1677
3108;1674
3106;1671
3100;1674
3097;1673
3094;1673
3089;1667
3090;1661
3087;1664
3083;1655
3079;1653
3075;1656
3078;1662
3077;1668
3072;1668
3070;1665
3063;1671
3065;1673
3060;1673
3059;1677
3063;1680
3064;1682
3063;1687
3071;1688
3072;1692
3072;1698
3069;1702
3071;1706
3067;1711
3070;1714
3075;1709
3080;1706
3088;1706
3089;1708
3096;1700
3100;1703
3107;1709
3111;1715
3111;1720
3111;1727
3117;1732
3119;1731
3120;1737
3118;1741
3121;1745
3118;1750
